CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2
"3516002",Flórida Paulista,SP,524.138
"3516101",Florínea,SP,225.886
"3516200",Franca,SP,605.679
"3516309",Francisco Morato,SP,49.001
"3516408",Franco da Rocha,SP,132.775
"3516507",Gabriel Monteiro,SP,138.681
"3516606",Gália,SP,355.914
"3516705",Garça,SP,555.807
"3516804",Gastão Vidigal,SP,180.569
"3516853",Gavião Peixoto,SP,243.766
"3516903",General Salgado,SP,494.376
"3517000",Getulina,SP,676.755
"3517109",Glicério,SP,272.800
"3517208",Guaiçara,SP,277.154
"3517307",Guaimbê,SP,217.811
"3517406",Guaíra,SP,1258.465
"3517505",Guapiaçu,SP,325.126
"3517604",Guapiara,SP,408.292
"3517703",Guará,SP,362.183
"3517802",Guaraçaí,SP,569.197
"3517901",Guaraci,SP,641.501
"3518008",Guarani d'Oeste,SP,85.700
"3518107",Guarantã,SP,461.746
"3518206",Guararapes,SP,955.637
"3518305",Guararema,SP,270.816
"3518404",Guaratinguetá,SP,752.636
"3518503",Guareí,SP,567.884
"3518602",Guariba,SP,270.289
"3518701",Guarujá,SP,144.794
"3518800",Guarulhos,SP,318.675
"3518859",Guatapará,SP,413.567
"3518909",Guzolândia,SP,252.477
"3519006",Herculândia,SP,364.252
"3519055",Holambra,SP,65.577
"3519071",Hortolândia,SP,62.416
"3519105",Iacanga,SP,547.393
"3519204",Iacri,SP,321.948
"3519253",Iaras,SP,401.381
"3519303",Ibaté,SP,290.978
"3519402",Ibirá,SP,271.912
"3519501",Ibirarema,SP,228.230
"3519600",Ibitinga,SP,689.391
"3519709",Ibiúna,SP,1058.082
"3519808",Icém,SP,362.355
"3519907",Iepê,SP,594.974
"3520004",Igaraçu do Tietê,SP,97.747
"3520103",Igarapava,SP,468.355
"3520202",Igaratá,SP,292.953
"3520301",Iguape,SP,1978.795
"3520400",Ilhabela,SP,346.389
"3520426",Ilha Comprida,SP,196.567
"3520442",Ilha Solteira,SP,652.641
"3520509",Indaiatuba,SP,311.545
"3520608",Indiana,SP,129.367
"3520707",Indiaporã,SP,279.606
"3520806",Inúbia Paulista,SP,87.119
"3520905",Ipaussu,SP,209.554
"3521002",Iperó,SP,170.289
"3521101",Ipeúna,SP,190.010
"3521150",Ipiguá,SP,136.028
"3521200",Iporanga,SP,1152.059
"3521309",Ipuã,SP,466.461
"3521408",Iracemápolis,SP,115.118
"3521507",Irapuã,SP,257.612
"3521606",Irapuru,SP,214.461
"3521705",Itaberá,SP,1100.247
"3521804",Itaí,SP,1092.884
"3521903",Itajobi,SP,502.066
"3522000",Itaju,SP,230.355
"3522109",Itanhaém,SP,601.711
"3522158",Itaoca,SP,183.015
"3522208",Itapecerica da Serra,SP,150.742
"3522307",Itapetininga,SP,1789.350
"3522406",Itapeva,SP,1826.258
"3522505",Itapevi,SP,82.658
"3522604",Itapira,SP,518.416
"3522653",Itapirapuã Paulista,SP,406.478
"3522703",Itápolis,SP,996.747
"3522802",Itaporanga,SP,507.997
"3522901",Itapuí,SP,140.023
"3523008",Itapura,SP,301.653
"3523107",Itaquaquecetuba,SP,82.622
"3523206",Itararé,SP,1003.860
"3523305",Itariri,SP,273.667
"3523404",Itatiba,SP,322.276
"3523503",Itatinga,SP,979.817
"3523602",Itirapina,SP,564.603
"3523701",Itirapuã,SP,161.118
"3523800",Itobi,SP,138.986
"3523909",Itu,SP,640.719
"3524006",Itupeva,SP,200.816
"3524105",Ituverava,SP,704.659
"3524204",Jaborandi,SP,273.438
"3524303",Jaboticabal,SP,706.602
"3524402",Jacareí,SP,464.272
"3524501",Jaci,SP,145.133
"3524600",Jacupiranga,SP,704.189
"3524709",Jaguariúna,SP,141.391
"3524808",Jales,SP,368.574
"3524907",Jambeiro,SP,184.413
"3525003",Jandira,SP,17.449
"3525102",Jardinópolis,SP,501.870
"3525201",Jarinu,SP,207.549
"3525300",Jaú,SP,687.103
"3525409",Jeriquara,SP,141.971
"3525508",Joanópolis,SP,374.293
"3525607",João Ramalho,SP,415.452
"3525706",José Bonifácio,SP,860.200
"3525805",Júlio Mesquita,SP,128.183
"3525854",Jumirim,SP,56.685
"3525904",Jundiaí,SP,431.207
"3526001",Junqueirópolis,SP,582.565
"3526100",Juquiá,SP,812.799
"3526209",Juquitiba,SP,522.169
"3526308",Lagoinha,SP,255.472
"3526407",Laranjal Paulista,SP,384.274
"3526506",Lavínia,SP,537.675
"3526605",Lavrinhas,SP,167.067
"3526704",Leme,SP,402.871
"3526803",Lençóis Paulista,SP,809.541
"3526902",Limeira,SP,580.711
"3527009",Lindóia,SP,48.756
"3527108",Lins,SP,570.058
"3527207",Lorena,SP,414.160
"3527256",Lourdes,SP,113.940
"3527306",Louveira,SP,55.133
"3527405",Lucélia,SP,314.810
"3527504",Lucianópolis,SP,189.536
"3527603",Luís Antônio,SP,598.257
"3527702",Luiziânia,SP,166.576
"3527801",Lupércio,SP,155.171
"3527900",Lutécia,SP,475.226
"3528007",Macatuba,SP,224.514
"3528106",Macaubal,SP,248.087
"3528205",Macedônia,SP,327.567
"3528304",Magda,SP,312.282
"3528403",Mairinque,SP,210.149
"3528502",Mairiporã,SP,320.697
"3528601",Manduri,SP,229.046
"3528700",Marabá Paulista,SP,919.519
"3528809",Maracaí,SP,533.498
"3528858",Marapoama,SP,111.267
"3528908",Mariápolis,SP,186.544
"3529005",Marília,SP,1170.515
"3529104",Marinópolis,SP,77.827
"3529203",Martinópolis,SP,1253.564
"3529302",Matão,SP,524.899
"3529401",Mauá,SP,61.909
"3529500",Mendonça,SP,195.151
"3529609",Meridiano,SP,228.199
"3529658",Mesópolis,SP,148.636
"3529708",Miguelópolis,SP,820.849
"3529807",Mineiros do Tietê,SP,213.242
"3529906",Miracatu,SP,1001.484
"3530003",Mira Estrela,SP,216.825
"3530102",Mirandópolis,SP,917.694
"3530201",Mirante do Paranapanema,SP,1238.931
"3530300",Mirassol,SP,243.228
"3530409",Mirassolândia,SP,166.125
"3530508",Mococa,SP,855.156
"3530607",Mogi das Cruzes,SP,712.541
"3530706",Mogi Guaçu,SP,812.753
"3530805",Mogi Mirim,SP,497.708
"3530904",Mombuca,SP,133.698
"3531001",Monções,SP,104.352
"3531100",Mongaguá,SP,143.205
"3531209",Monte Alegre do Sul,SP,110.308
"3531308",Monte Alto,SP,346.950
"3531407",Monte Aprazível,SP,495.559
"3531506",Monte Azul Paulista,SP,263.462
"3531605",Monte Castelo,SP,233.547
"3531704",Monteiro Lobato,SP,332.742
"3531803",Monte Mor,SP,240.566
"3531902",Morro Agudo,SP,1388.127
"3532009",Morungaba,SP,146.752
"3532058",Motuca,SP,228.700
"3532108",Murutinga do Sul,SP,250.873
"3532157",Nantes,SP,286.647
"3532207",Narandiba,SP,357.325
"3532306",Natividade da Serra,SP,833.372
"3532405",Nazaré Paulista,SP,326.254
"3532504",Neves Paulista,SP,219.050
"3532603",Nhandeara,SP,436.159
"3532702",Nipoã,SP,137.609
"3532801",Nova Aliança,SP,217.515
"3532827",Nova Campina,SP,385.375
"3532843",Nova Canaã Paulista,SP,124.473
"3532868",Nova Castilho,SP,183.396
"3532900",Nova Europa,SP,160.250
"3533007",Nova Granada,SP,531.796
"3533106",Nova Guataporanga,SP,34.158
"3533205",Nova Independência,SP,265.029
"3533254",Novais,SP,117.772
"3533304",Nova Luzitânia,SP,73.816
"3533403",Nova Odessa,SP,73.788
"3533502",Novo Horizonte,SP,931.743
"3533601",Nuporanga,SP,348.265
"3533700",Ocauçu,SP,301.036
"3533809",Óleo,SP,198.938
"3533908",Olímpia,SP,802.555
"3534005",Onda Verde,SP,242.946
"3534104",Oriente,SP,218.668
"3534203",Orindiúva,SP,247.378
"3534302",Orlândia,SP,291.765
"3534401",Osasco,SP,64.954
"3534500",Oscar Bressane,SP,222.130
"3534609",Osvaldo Cruz,SP,248.038
"3534708",Ourinhos,SP,295.818
"3534757",Ouroeste,SP,288.648
"3534807",Ouro Verde,SP,266.778
"3534906",Pacaembu,SP,339.375
"3535002",Palestina,SP,697.701
"3535101",Palmares Paulista,SP,82.125
"3535200",Palmeira d'Oeste,SP,318.740
"3535309",Palmital,SP,548.407
"3535408",Panorama,SP,356.050
"3535507",Paraguaçu Paulista,SP,1001.492
"3535606",Paraibuna,SP,809.576
"3535705",Paraíso,SP,155.186
"3535804",Paranapanema,SP,1018.724
"3535903",Paranapuã,SP,140.354
"3536000",Parapuã,SP,366.664
"3536109",Pardinho,SP,209.894
"3536208",Pariquera-Açu,SP,359.414
"3536257",Parisi,SP,84.737
"3536307",Patrocínio Paulista,SP,602.848
"3536406",Paulicéia,SP,374.091
"3536505",Paulínia,SP,138.777
"3536570",Paulistânia,SP,256.178
"3536604",Paulo de Faria,SP,737.986
"3536703",Pederneiras,SP,727.482
"3536802",Pedra Bela,SP,158.587
"3536901",Pedranópolis,SP,260.101
"3537008",Pedregulho,SP,712.604
"3537107",Pedreira,SP,108.817
"3537156",Pedrinhas Paulista,SP,152.309
"3537206",Pedro de Toledo,SP,670.440
"3537305",Penápolis,SP,711.315
"3537404",Pereira Barreto,SP,974.247
"3537503",Pereiras,SP,223.136
"3537602",Peruíbe,SP,326.216
"3537701",Piacatu,SP,232.488
"3537800",Piedade,SP,746.868
"3537909",Pilar do Sul,SP,681.248
"3538006",Pindamonhangaba,SP,731.355
"3538105",Pindorama,SP,184.825
"3538204",Pinhalzinho,SP,154.529
"3538303",Piquerobi,SP,482.769
"3538501",Piquete,SP,175.996
"3538600",Piracaia,SP,385.568
"3538709",Piracicaba,SP,1378.069
"3538808",Piraju,SP,504.591
"3538907",Pirajuí,SP,823.758
"3539004",Pirangi,SP,215.809
"3539103",Pirapora do Bom Jesus,SP,108.489
"3539202",Pirapozinho,SP,477.673
"3539301",Pirassununga,SP,727.118
"3539400",Piratininga,SP,402.409
"3539509",Pitangueiras,SP,430.638
"3539608",Planalto,SP,289.825
"3539707",Platina,SP,327.480
"3539806",Poá,SP,17.264
"3539905",Poloni,SP,135.120
"3540002",Pompéia,SP,784.674
"3540101",Pongaí,SP,183.399
"3540200",Pontal,SP,356.371
"3540259",Pontalinda,SP,209.525
"3540309",Pontes Gestal,SP,217.505
"3540408",Populina,SP,315.938
"3540507",Porangaba,SP,265.689
"3540606",Porto Feliz,SP,556.706
"3540705",Porto Ferreira,SP,244.906
"3540754",Potim,SP,44.643
"3540804",Potirendaba,SP,342.492
"3540853",Pracinha,SP,63.054
"3540903",Pradópolis,SP,167.378
"3541000",Praia Grande,SP,149.253
"3541059",Pratânia,SP,175.100
"3541109",Presidente Alves,SP,286.642
"3541208",Presidente Bernardes,SP,749.233
"3541307",Presidente Epitácio,SP,1260.281
"3541406",Presidente Prudente,SP,560.637
"3541505",Presidente Venceslau,SP,755.203
"3541604",Promissão,SP,779.200
"3541653",Quadra,SP,205.672
"3541703",Quatá,SP,651.341
"3541802",Queiroz,SP,234.914
"3541901",Queluz,SP,249.399
"3542008",Quintana,SP,318.937
"3542107",Rafard,SP,121.645
"3542206",Rancharia,SP,1587.498
"3542305",Redenção da Serra,SP,309.441
"3542404",Regente Feijó,SP,263.280
"3542503",Reginópolis,SP,410.406
"3542602",Registro,SP,722.201
"3542701",Restinga,SP,245.746
"3542800",Ribeira,SP,335.759
"3542909",Ribeirão Bonito,SP,471.553
"3543006",Ribeirão Branco,SP,697.500
"3543105",Ribeirão Corrente,SP,148.332
"3543204",Ribeirão do Sul,SP,203.208
"3543238",Ribeirão dos Índios,SP,196.446
"3543253",Ribeirão Grande,SP,333.363
"3543303",Ribeirão Pires,SP,99.075
"3543402",Ribeirão Preto,SP,650.916
"3543501",Riversul,SP,385.878
"3543600",Rifaina,SP,162.508
"3543709",Rincão,SP,316.639
"3543808",Rinópolis,SP,358.481
"3543907",Rio Claro,SP,498.422
"3544004",Rio das Pedras,SP,226.657
"3544103",Rio Grande da Serra,SP,36.341
"3544202",Riolândia,SP,631.897
"3544251",Rosana,SP,744.011
"3544301",Roseira,SP,129.847
"3544400",Rubiácea,SP,236.484
"3544509",Rubinéia,SP,242.877
"3544608",Sabino,SP,305.285
"3544707",Sagres,SP,147.935
"3544806",Sales,SP,308.555
"3544905",Sales Oliveira,SP,305.776
"3545001",Salesópolis,SP,424.997
"3545100",Salmourão,SP,172.934
"3545159",Saltinho,SP,99.738
"3545209",Salto,SP,133.057
"3545308",Salto de Pirapora,SP,280.509
"3545407",Salto Grande,SP,188.441
"3545506",Sandovalina,SP,455.856
"3545605",Santa Adélia,SP,330.269
"3545704",Santa Albertina,SP,272.692
"3545803",Santa Bárbara d'Oeste,SP,271.030
"3546009",Santa Branca,SP,272.238
"3546108",Santa Clara d'Oeste,SP,183.458
"3546207",Santa Cruz da Conceição,SP,150.130
"3546256",Santa Cruz da Esperança,SP,148.062
"3546306",Santa Cruz das Palmeiras,SP,295.337
"3546405",Santa Cruz do Rio Pardo,SP,1114.747
"3546504",Santa Ernestina,SP,134.421
"3546603",Santa Fé do Sul,SP,206.537
"3546702",Santa Gertrudes,SP,98.291
"3546801",Santa Isabel,SP,363.332
"3546900",Santa Lúcia,SP,153.860
"3547007",Santa Maria da Serra,SP,252.621
"3547106",Santa Mercedes,SP,166.753
"3547205",Santana da Ponte Pensa,SP,129.888
"3547304",Santana de Parnaíba,SP,179.949
"3547403",Santa Rita d'Oeste,SP,209.800
"3547502",Santa Rita do Passa Quatro,SP,754.141
"3547601",Santa Rosa de Viterbo,SP,288.576
"3547650",Santa Salete,SP,79.192
"3547700",Santo Anastácio,SP,552.876
"3547809",Santo André,SP,175.782
"3547908",Santo Antônio da Alegria,SP,310.311
"3548005",Santo Antônio de Posse,SP,154.133
"3548054",Santo Antônio do Aracanguá,SP,1308.432
"3548104",Santo Antônio do Jardim,SP,109.956
"3548203",Santo Antônio do Pinhal,SP,133.008
"3548302",Santo Expedito,SP,94.465
"3548401",Santópolis do Aguapeí,SP,128.026
"3548500",Santos,SP,281.033
"3548609",São Bento do Sapucaí,SP,252.579
"3548708",São Bernardo do Campo,SP,409.532
"3548807",São Caetano do Sul,SP,15.331
"3548906",São Carlos,SP,1136.907
"3549003",São Francisco,SP,75.579
"3549102",São João da Boa Vista,SP,516.399
"3549201",São João das Duas Pontes,SP,129.462
"3549250",São João de Iracema,SP,178.396
"3549300",São João do Pau d'Alho,SP,117.665
"3549409",São Joaquim da Barra,SP,410.863
"3549508",São José da Bela Vista,SP,276.952
"3549607",São José do Barreiro,SP,570.685
"3549706",São José do Rio Pardo,SP,419.684
"3549805",São José do Rio Preto,SP,431.944
"3549904",São José dos Campos,SP,1099.409
"3549953",São Lourenço da Serra,SP,186.456
"3550001",São Luiz do Paraitinga,SP,617.315
"3550100",São Manuel,SP,650.734
"3550209",São Miguel Arcanjo,SP,930.339
"3550308",São Paulo,SP,1521.110
"3550407",São Pedro,SP,611.278
"3550506",São Pedro do Turvo,SP,731.221
"3550605",São Roque,SP,306.908
"3550704",São Sebastião,SP,402.395
"3550803",São Sebastião da Grama,SP,252.410
"3550902",São Simão,SP,617.252
"3551009",São Vicente,SP,148.100
"3551108",Sarapuí,SP,352.592
"3551207",Sarutaiá,SP,141.608
"3551306",Sebastianópolis do Sul,SP,167.848
"3551405",Serra Azul,SP,283.144
"3551504",Serrana,SP,126.046
"3551603",Serra Negra,SP,203.734
"3551702",Sertãozinho,SP,403.089
"3551801",Sete Barras,SP,1062.699
"3551900",Severínia,SP,140.460
"3552007",Silveiras,SP,414.782
"3552106",Socorro,SP,449.029
"3552205",Sorocaba,SP,450.382
"3552304",Sud Mennucci,SP,594.744
"3552403",Sumaré,SP,153.465
"3552502",Suzano,SP,206.236
"3552551",Suzanápolis,SP,330.587
"3552601",Tabapuã,SP,345.792
"3552700",Tabatinga,SP,368.604
"3552809",Taboão da Serra,SP,20.388
"3552908",Taciba,SP,607.267
"3553005",Taguaí,SP,145.332
"3553104",Taiaçu,SP,107.059
"3553203",Taiúva,SP,132.459
"3553302",Tambaú,SP,561.788
"3553401",Tanabi,SP,747.218
"3553500",Tapiraí,SP,755.100
"3553609",Tapiratiba,SP,221.891
"3553658",Taquaral,SP,53.892
"3553708",Taquaritinga,SP,594.335
"3553807",Taquarituba,SP,448.515
"3553856",Taquarivaí,SP,231.792
"3553906",Tarabai,SP,201.385
"3553955",Tarumã,SP,302.913
"3554003",Tatuí,SP,523.749
"3554102",Taubaté,SP,625.003
"3554201",Tejupá,SP,296.189
"3554300",Teodoro Sampaio,SP,1555.803
"3554409",Terra Roxa,SP,221.541
"3554508",Tietê,SP,404.396
"3554607",Timburi,SP,196.790
"3554656",Torre de Pedra,SP,71.348
"3554706",Torrinha,SP,315.267
"3554755",Trabiju,SP,63.421
"3554805",Tremembé,SP,191.094
"3554904",Três Fronteiras,SP,151.594
"3554953",Tuiuti,SP,126.731
"3555000",Tupã,SP,627.986
"3555109",Tupi Paulista,SP,244.770
"3555208",Turiúba,SP,153.235
"3555307",Turmalina,SP,147.797
"3555356",Ubarana,SP,209.861
"3555406",Ubatuba,SP,708.105
"3555505",Ubirajara,SP,282.179
"3555604",Uchoa,SP,252.434
"3555703",União Paulista,SP,79.056
"3555802",Urânia,SP,209.262
"3555901",Uru,SP,146.901
"3556008",Urupês,SP,323.916
"3556107",Valentim Gentil,SP,149.741
"3556206",Valinhos,SP,148.538
"3556305",Valparaíso,SP,857.661
"3556354",Vargem,SP,142.595
"3556404",Vargem Grande do Sul,SP,267.178
"3556453",Vargem Grande Paulista,SP,42.489
"3556503",Várzea Paulista,SP,35.120
"3556602",Vera Cruz,SP,247.716
"3556701",Vinhedo,SP,81.604
"3556800",Viradouro,SP,217.726
"3556909",Vista Alegre do Alto,SP,95.429
"3556958",Vitória Brasil,SP,49.832
"3557006",Votorantim,SP,183.517
"3557105",Votuporanga,SP,420.703
"3557154",Zacarias,SP,319.056
"3557204",Chavantes,SP,188.727
"3557303",Estiva Gerbi,SP,74.144
"4100103",Abatiá,PR,228.717
"4100202",Adrianópolis,PR,1349.311
"4100301",Agudos do Sul,PR,192.261
"4100400",Almirante Tamandaré,PR,194.888
"4100459",Altamira do Paraná,PR,386.945
"4100509",Altônia,PR,661.560
"4100608",Alto Paraná,PR,407.719
"4100707",Alto Piquiri,PR,447.666
"4100806",Alvorada do Sul,PR,424.250
"4100905",Amaporã,PR,384.735
"4101002",Ampére,PR,298.349
"4101051",Anahy,PR,102.895
"4101101",Andirá,PR,236.075
"4101150",Ângulo,PR,106.021
"4101200",Antonina,PR,882.317
"4101309",Antônio Olinto,PR,469.620
"4101408",Apucarana,PR,558.389
"4101507",Arapongas,PR,382.215
"4101606",Arapoti,PR,1358.176
"4101655",Arapuã,PR,217.371
"4101705",Araruna,PR,493.191
"4101804",Araucária,PR,469.240
"4101853",Ariranha do Ivaí,PR,239.562
"4101903",Assaí,PR,440.347
"4102000",Assis Chateaubriand,PR,980.727
"4102109",Astorga,PR,434.792
"4102208",Atalaia,PR,137.663
"4102307",Balsa Nova,PR,348.926
"4102406",Bandeirantes,PR,445.192
"4102505",Barbosa Ferraz,PR,538.636
"4102604",Barracão,PR,171.402
"4102703",Barra do Jacaré,PR,115.724
"4102752",Bela Vista da Caroba,PR,148.107
"4102802",Bela Vista do Paraíso,PR,242.689
"4102901",Bituruna,PR,1228.285
"4103008",Boa Esperança,PR,302.739
"4103024",Boa Esperança do Iguaçu,PR,151.797
"4103040",Boa Ventura de São Roque,PR,620.453
"4103057",Boa Vista da Aparecida,PR,256.297
"4103107",Bocaiúva do Sul,PR,826.344
"4103156",Bom Jesus do Sul,PR,173.817
"4103206",Bom Sucesso,PR,322.755
"4103222",Bom Sucesso do Sul,PR,195.931
"4103305",Borrazópolis,PR,334.378
"4103354",Braganey,PR,343.321
"4103370",Brasilândia do Sul,PR,291.036
"4103404",Cafeara,PR,185.800
"4103453",Cafelândia,PR,271.724
"4103479",Cafezal do Sul,PR,335.392
"4103503",Califórnia,PR,141.817
"4103602",Cambará,PR,366.153
"4103701",Cambé,PR,495.375
"4103800",Cambira,PR,163.388
"4103909",Campina da Lagoa,PR,796.614
"4103958",Campina do Simão,PR,448.424
"4104006",Campina Grande do Sul,PR,539.245
"4104055",Campo Bonito,PR,433.832
"4104105",Campo do Tenente,PR,304.488
"4104204",Campo Largo,PR,1243.551
"4104253",Campo Magro,PR,275.352
"4104303",Campo Mourão,PR,749.637
"4104402",Cândido de Abreu,PR,1510.160
"4104428",Candói,PR,1512.786
"4104451",Cantagalo,PR,583.540
"4104501",Capanema,PR,419.036
"4104600",Capitão Leônidas Marques,PR,275.748
"4104659",Carambeí,PR,649.680
"4104709",Carlópolis,PR,451.418
"4104808",Cascavel,PR,2101.074
"4104907",Castro,PR,2531.503
"4105003",Catanduvas,PR,581.756
"4105102",Centenário do Sul,PR,371.834
"4105201",Cerro Azul,PR,1341.189
"4105300",Céu Azul,PR,1179.449
"4105409",Chopinzinho,PR,959.692
"4105508",Cianorte,PR,811.666
"4105607",Cidade Gaúcha,PR,403.045
"4105706",Clevelândia,PR,703.638
"4105805",Colombo,PR,197.793
"4105904",Colorado,PR,407.568
"4106001",Congonhinhas,PR,535.963
"4106100",Conselheiro Mairinck,PR,204.705
"4106209",Contenda,PR,299.037
"4106308",Corbélia,PR,529.137
"4106407",Cornélio Procópio,PR,635.100
"4106456",Coronel Domingos Soares,PR,1562.848
"4106506",Coronel Vivida,PR,684.417
"4106555",Corumbataí do Sul,PR,164.341
"4106571",Cruzeiro do Iguaçu,PR,161.862
"4106605",Cruzeiro do Oeste,PR,775.984
"4106704",Cruzeiro do Sul,PR,259.103
"4106803",Cruz Machado,PR,1478.350
"4106852",Cruzmaltina,PR,312.299
"4106902",Curitiba,PR,434.892
"4107009",Curiúva,PR,576.263
"4107108",Diamante do Norte,PR,242.887
"4107124",Diamante do Sul,PR,347.233
"4107157",Diamante D'Oeste,PR,309.110
"4107207",Dois Vizinhos,PR,418.648
"4107256",Douradina,PR,419.853
"4107306",Doutor Camargo,PR,118.279
"4107405",Enéas Marques,PR,192.203
"4107504",Engenheiro Beltrão,PR,467.470
"4107520",Esperança Nova,PR,138.560
"4107538",Entre Rios do Oeste,PR,120.967
"4107546",Espigão Alto do Iguaçu,PR,326.440
"4107553",Farol,PR,289.232
"4107603",Faxinal,PR,715.943
"4107652",Fazenda Rio Grande,PR,116.678
"4107702",Fênix,PR,234.099
"4107736",Fernandes Pinheiro,PR,406.500
"4107751",Figueira,PR,129.769
"4107801",Floraí,PR,191.133
"4107850",Flor da Serra do Sul,PR,238.907
"4107900",Floresta,PR,158.226
"4108007",Florestópolis,PR,246.331
"4108106",Flórida,PR,83.046
"4108205",Formosa do Oeste,PR,275.712
"4108304",Foz do Iguaçu,PR,618.057
"4108320",Francisco Alves,PR,321.898
"4108403",Francisco Beltrão,PR,735.111
"4108452",Foz do Jordão,PR,235.382
"4108502",General Carneiro,PR,1071.183
"4108551",Godoy Moreira,PR,131.012
"4108601",Goioerê,PR,564.163
"4108650",Goioxim,PR,702.471
"4108700",Grandes Rios,PR,314.198
"4108809",Guaíra,PR,563.742
"4108908",Guairaçá,PR,493.940
"4108957",Guamiranga,PR,244.795
"4109005",Guapirama,PR,189.100
"4109104",Guaporema,PR,201.150
"4109203",Guaraci,PR,211.680
"4109302",Guaraniaçu,PR,1238.320
"4109401",Guarapuava,PR,3168.087
"4109500",Guaraqueçaba,PR,2017.030
"4109609",Guaratuba,PR,1326.670
"4109658",Honório Serpa,PR,502.235
"4109708",Ibaiti,PR,898.221
"4109757",Ibema,PR,145.446
"4109807",Ibiporã,PR,297.742
"4109906",Icaraíma,PR,675.240
"4110003",Iguaraçu,PR,164.983
"4110052",Iguatu,PR,106.937
"4110078",Imbaú,PR,330.703
"4110102",Imbituva,PR,756.535
"4110201",Inácio Martins,PR,936.208
"4110300",Inajá,PR,194.704
"4110409",Indianópolis,PR,122.622
"4110508",Ipiranga,PR,927.087
"4110607",Iporã,PR,647.894
"4110656",Iracema do Oeste,PR,81.538
"4110706",Irati,PR,999.517
"4110805",Iretama,PR,570.459
"4110904",Itaguajé,PR,194.353
"4110953",Itaipulândia,PR,330.846
"4111001",Itambaracá,PR,207.342
"4111100",Itambé,PR,243.822
"4111209",Itapejara d'Oeste,PR,254.014
"4111258",Itaperuçu,PR,320.578
"4111308",Itaúna do Sul,PR,128.870
"4111407",Ivaí,PR,607.848
"4111506",Ivaiporã,PR,431.502
"4111555",Ivaté,PR,410.907
"4111605",Ivatuba,PR,96.661
